"business_id","name","full_address","categories","city","state","review_count","neighborhoods"
"QSU6gLacz4519FAqCvLBsw","Hard Rock Café","230 W. Station Square Drive
South Side
Pittsburgh, PA 15219","c(""Arts & Entertainment"", ""Music Venues"", ""Burgers"", ""Nightlife"", ""American (New)"", ""Restaurants"")","Pittsburgh","PA",56,"South Side"
"0ayh3LxJwSbJEOlBCx9APA","Sonoma Grille","947 Penn Ave
Downtown
Pittsburgh, PA 15289","c(""Tapas Bars"", ""American (New)"", ""Restaurants"")","Pittsburgh","PA",185,"Downtown"
"cQk8pgpxC-9MzFJS7Zo45w","Southside Steaks","2000 E Carson St
South Side
Pittsburgh, PA 15203","c(""Cheesesteaks"", ""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",37,"South Side"
"C4GHQTB-G0R2Geov298GLw","Eleven","1150 Smallman St
Strip District
Pittsburgh, PA 15222","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",334,"Strip District"
"GM4-aWjgQjxN8sOwff7Ufw","Hyde Park Steakhouse","247 N Shore Dr
North Side
Pittsburgh, PA 15212","c(""Steakhouses"", ""Restaurants"")","Pittsburgh","PA",62,"North Side"
"m7cT_avH6bvwUz4f1VgZUA","Ka Mei","2209 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",50,"Squirrel Hill"
"d6eqlH4tKE2VmiTPN6TOEw","Taco Loco","2512 E Carson St
South Side
Pittsburgh, PA 15289","c(""Mexican"", ""Restaurants"")","Pittsburgh","PA",13,"South Side"
"NjPSo2gRUNEsBfHYuoda9Q","Pho Kim 88","4100 Library Rd
Pittsburgh, PA 15234","c(""Vietnamese"", ""Restaurants"")","Pittsburgh","PA",54,"character(0)"
"jR7rDinCcHNZxl4jA0iKJQ","Thai Me Up","118 S 23rd St
South Side
Pittsburgh, PA 15203","c(""Thai"", ""Restaurants"")","Pittsburgh","PA",82,"South Side"
"V8jMEIQ7oGK-vKyg0FiTCA","Franktuary","325 Oliver Ave
Downtown
Pittsburgh, PA 15222","c(""Vegetarian"", ""Hot Dogs"", ""Restaurants"")","Pittsburgh","PA",73,"Downtown"
"RiI-mJXjbP2RZUMQgh_yvw","Smallman Street Deli","1912 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Delis"", ""Caterers"", ""Sandwiches"", ""Event Planning & Services"", ""Restaurants"")","Pittsburgh","PA",73,"Squirrel Hill"
"1PB9xsunCoSccTmAvjMlhA","Zaw's Asian Foods","2110 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Burmese"", ""Chinese"", ""Restaurants"")","Pittsburgh","PA",39,"Squirrel Hill"
"8zdeaK3PWDsr5Kq4UOuNSw","Point Brugge Café","401 Hastings St
Point Breeze
Pittsburgh, PA 15206","c(""Belgian"", ""Restaurants"")","Pittsburgh","PA",372,"Point Breeze"
"OoJo0Btu2GM3KtIXSI3rXA","Typhoon","242 S Highland Ave
Shadyside
Pittsburgh, PA 15206","c(""Thai"", ""Restaurants"")","Pittsburgh","PA",12,"Shadyside"
"NfheNBs_UbGN1r25Ehdl_Q","Quaker Steak and Lube","3600/3602 Forbes Ave
Oakland
Pittsburgh, PA 15213","c(""Burgers"", ""American (Traditional)"", ""Chicken Wings"", ""Restaurants"")","Pittsburgh","PA",52,"Oakland"
"qV5kmptGcVjqwSzbbjWxKA","River Moon Cafe","104 43rd St
Lawrenceville
Pittsburgh, PA 15201","c(""Cafes"", ""Restaurants"")","Pittsburgh","PA",5,"Lawrenceville"
"-b9ZUSmcsGxutDSW1DIbdA","Double Wide Grill","2339 E Carson St
South Side
Pittsburgh, PA 15203","c(""Vegetarian"", ""American (Traditional)"", ""Barbeque"", ""Restaurants"")","Pittsburgh","PA",227,"South Side"
"YeiH-kbGrwmIJlauSP_-dA","The Cheesecake Factory","415 S 27th St
South Side
Pittsburgh, PA 15203","c(""Food"", ""Desserts"", ""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",107,"South Side"
"ezi5Nz0gT5lk0nW1KTiYnw","Ibiza Tapas & Wine Bar","2224 E Carson St
South Side
Pittsburgh, PA 15203","c(""Basque"", ""Tapas Bars"", ""Spanish"", ""Restaurants"")","Pittsburgh","PA",103,"South Side"
"UrS9awRtye1YFlW5V1bWzw","The Smiling Moose","1306 E Carson St
South Side
Pittsburgh, PA 15203","c(""Bars"", ""American (Traditional)"", ""Music Venues"", ""Arts & Entertainment"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",72,"South Side"
"FTpcA7yGp-qo2UxuqW0UDg","The Cafe","2516 E Carson St
South Side
Pittsburgh, PA 15203","c(""Cafes"", ""Restaurants"")","Pittsburgh","PA",3,"South Side"
"zAj__MuO6EAZ5_HzXjyDrA","Pittsburgh Deli Company","728 Copeland St
Shadyside
Pittsburgh, PA 15232","c(""Delis"", ""American (Traditional)"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",24,"Shadyside"
"OhjPgyBZudumBTF52HKMGg","Royal Caribbean","128 S Highland Ave
East Liberty
Pittsburgh, PA 15289","c(""Caribbean"", ""Restaurants"")","Pittsburgh","PA",22,"East Liberty"
"puOMffiHnNgTCXM9XPd6Dg","The Green Mango Noodle Hut","1109 S Braddock Ave
Pittsburgh, PA 15218","c(""Thai"", ""Restaurants"")","Pittsburgh","PA",48,"character(0)"
"y_jsnI8NUThDecWmgL_soA","Smokin' Joe's","2001 E Carson St
South Side
Pittsburgh, PA 15203","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",47,"South Side"
"jZaHqpXJNey8QV_G0S3Fgw","Tusca Restaurant","2773 Sidney St
South Side
Pittsburgh, PA 15203","c(""Tapas Bars"", ""Restaurants"")","Pittsburgh","PA",28,"South Side"
"Lmu8vPd4dZ6vmuK0Z8I--w","UUBU 6","178-180 Pius St
South Side Slopes
Pittsburgh, PA 15203","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",7,"South Side Slopes"
"waeCYkwULm9GKhFFkO3WdA","Kassab's","1207 E Carson St
South Side
Pittsburgh, PA 15289","c(""Greek"", ""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",62,"South Side"
"WY9wOZ6-OXJ6-_0KNupjUg","Vocelli Pizza","4740 Baum Blvd
Bloomfield
Pittsburgh, PA 15213","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",8,"Bloomfield"
"2-T_D2lIL5Ub2G_U2crtrQ","Tamarind Flavor of India","257 N Craig St
Oakland
Pittsburgh, PA 15213","c(""Indian"", ""Restaurants"")","Pittsburgh","PA",125,"Oakland"
"_KvGddVMM3d2f7NEa_eOtA","Primanti Bros.","3803 Forbes Ave
Oakland
Pittsburgh, PA 15213","c(""Nightlife"", ""Bars"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",158,"Oakland"
"nztzwmQUoE8nXSIqzfzGDA","August Henry's City Saloon","946 Penn Ave
Downtown
Pittsburgh, PA 15222","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",52,"Downtown"
"1zKH87sjLpRr8XDKmk7j1g","Tonic Bar & Grill","971 Liberty Ave
Downtown
Pittsburgh, PA 15222","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",65,"Downtown"
"jCad2RCY5BT0ZZhk9r1ivg","Mike and Tony's Gyros","927 Liberty Ave
Downtown
Pittsburgh, PA 15222","c(""Greek"", ""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",28,"Downtown"
"WTSOPGECPOmq-PUxNiHptQ","Seviche","930 Penn Ave
Downtown
Pittsburgh, PA 15222","c(""Cuban"", ""Latin American"", ""Restaurants"")","Pittsburgh","PA",190,"Downtown"
"irN5_DMRaH7hRczpaMMd8g","Pizza Vesuvio","1417 E Carson St
South Side
Pittsburgh, PA 15203","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",6,"South Side"
"1JcoUEPkcGQtCEed-OdezQ","Silk Elephant","1712 Murray Ave
Squirrel Hill
Squirrel Hill
Pittsburgh, PA 15217","c(""Thai"", ""Tapas Bars"", ""Restaurants"")","Pittsburgh","PA",118,"Squirrel Hill"
"ifVVRWX3oEe2tPAcBLPrRw","Abay Ethiopian Cuisine","130 S Highland Ave
East Liberty
Pittsburgh, PA 15206","c(""Vegetarian"", ""Ethiopian"", ""Vegan"", ""Restaurants"")","Pittsburgh","PA",131,"East Liberty"
"jUHNFVY1_WTp08OOwSpm1A","Gypsy Cafe","1330 Bingham St
South Side
Pittsburgh, PA 15289","c(""Breakfast & Brunch"", ""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",21,"South Side"
"-a22bjfNCVL0gvKpd6RakA","Oishii Bento","119 Oakland Ave
Oakland
Pittsburgh, PA 15213","c(""Korean"", ""Sushi Bars"", ""Japanese"", ""Restaurants"")","Pittsburgh","PA",126,"Oakland"
"kc5gJPisT5L5z8lLa9FV9A","Legume","214 N Craig St
Oakland
Pittsburgh, PA 15213","c(""Soul Food"", ""American (Traditional)"", ""French"", ""Restaurants"")","Pittsburgh","PA",226,"Oakland"
"2K-XaFjaHUR8Dp6QAihITg","Pamela's P & G Diner","60 21 St
Strip District
Pittsburgh, PA 15222","c(""Diners"", ""Restaurants"")","Pittsburgh","PA",202,"Strip District"
"ZF58mOM_ACiIhmwr8s_G1w","Sarafino's Pasta and Pizza","40 E Crafton Ave
Pittsburgh, PA 15205","c(""Restaurants"", ""Pizza"", ""Italian"")","Pittsburgh","PA",36,"character(0)"
"7HYRFdeKs3BJShmOOHPBoA","Cuzamil Restaurante Mexicano","2109 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Mexican"", ""Restaurants"")","Pittsburgh","PA",45,"Squirrel Hill"
"iD-AJK10SuoTTAjAYC6H2A","Franco's Trattoria","3271 W Liberty Ave
Dormont
Pittsburgh, PA 15289","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",28,"Dormont"
"xG5JrPrLB8bZkORn6aYZlg","Red Room Cafe","134 S Highland Ave
Shadyside
Pittsburgh, PA 15206","Restaurants","Pittsburgh","PA",18,"Shadyside"
"SyRxdp5n7wUYgauZKGJmrg","Istanbul Grille","305 N Craig St
Oakland
Pittsburgh, PA 15213","c(""Turkish"", ""Middle Eastern"", ""Restaurants"")","Pittsburgh","PA",6,"Oakland"
"hbpQ-nRweTmwWYxcWuBFHA","Your Inner Vagabond","4130 Butler Ave
Lawrenceville
Pittsburgh, PA 15201","c(""Coffee & Tea"", ""Food"", ""Vegetarian"", ""Desserts"", ""Middle Eastern"", ""Restaurants"")","Pittsburgh","PA",7,"Lawrenceville"
"jwqiMg68np1Fego956yYIw","Buckhead Saloon","225 W Station Sq Dr
South Side
Pittsburgh, PA 15219","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",34,"South Side"
"SIFryPN-tz4ogcT3iR1gBA","Big Mama's House of Soul","1603 Penn Ave
Strip District
Pittsburgh, PA 15289","c(""Soul Food"", ""Restaurants"")","Pittsburgh","PA",5,"Strip District"
"5japW20yvS1tomuvliRbcA","McCormick & Schmick's","2667 Sidney St.
South Side
Pittsburgh, PA 15203","c(""Seafood"", ""Restaurants"")","Pittsburgh","PA",62,"South Side"
"yh-poSAxa7x0_ET20A9lxQ","Sweet Basil La Filipiniana","2020 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Thai"", ""Filipino"", ""Restaurants"")","Pittsburgh","PA",8,"Squirrel Hill"
"Q2VnjIfwLcmZHX-YKKsdng","Bigelow Grille","1 Bigelow Sq
Downtown
Pittsburgh, PA 15219","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",35,"Downtown"
"Jh-8r-RwvkRs80HP_q6DYA","Bagel Factory","5885 Forbes Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Food"", ""Sandwiches"", ""Bagels"", ""Delis"", ""Restaurants"")","Pittsburgh","PA",60,"Squirrel Hill"
"Zj6vW0r6vs4XXJ8wKRCYKg","Tango Cafe","5806 Forward Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Coffee & Tea"", ""Latin American"", ""Food"", ""Desserts"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",8,"Squirrel Hill"
"LrDb1HZRiUSobVwmZKK8ww","Del's Bar and Ristorante DelPizzo","4428 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Italian"", ""Pizza"", ""Restaurants"")","Pittsburgh","PA",89,"Bloomfield"
"wvQC4HnaIpkIDs0mDrL0Pw","Sakura Teppanyaki & Sushi","5882 Forbes Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","Pittsburgh","PA",63,"Squirrel Hill"
"ouTDIL0eqSCSRxNk_Qt5_A","Gluuteny Bakery","1923 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Bakeries"", ""Food"", ""Gluten-Free"", ""Vegan"", ""Restaurants"")","Pittsburgh","PA",32,"Squirrel Hill"
"wUALXOAurB8LfKZPhLfjZg","Dish Osteria and Bar","128 S 17th St
South Side
Pittsburgh, PA 15203","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",108,"South Side"
"U3AUN4Azkm76qsEaWqOCEw","The Capital Grille","301 5th Ave
Downtown
Pittsburgh, PA 15222","c(""American (Traditional)"", ""Steakhouses"", ""Seafood"", ""Restaurants"")","Pittsburgh","PA",97,"Downtown"
"ZcaR7xOJgzItSOJBGH-A_A","Eat Unique","305 S Craig St
Oakland
Pittsburgh, PA 15213","c(""Delis"", ""Restaurants"")","Pittsburgh","PA",76,"Oakland"
"ruA8DUnrsRJ9H0hWhwQAqw","Orient Express","4609 Forbes Ave
Oakland
Pittsburgh, PA 15213","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",61,"Oakland"
"v7e-GIGgEIFANhHsywlhrw","Square Cafe","1137 S Braddock Ave
Pittsburgh, PA 15218","c(""Food"", ""Vegetarian"", ""Coffee & Tea"", ""Breakfast & Brunch"", ""Restaurants"")","Pittsburgh","PA",211,"character(0)"
"cs9iu_1abcCXOuelaO-Gfg","Hookah Bookah Cafe","2506 E Carson St
South Side
Pittsburgh, PA 15203","c(""Coffee & Tea"", ""Food"", ""Bars"", ""Middle Eastern"", ""Nightlife"", ""Hookah Bars"", ""Restaurants"")","Pittsburgh","PA",17,"South Side"
"sbAkrBIVXuQG1U8e2wyhqQ","Giovanni's Pizza & Pasta","3047 W Liberty Ave
Dormont
Pittsburgh, PA 15216","c(""Pizza"", ""Gluten-Free"", ""Restaurants"")","Pittsburgh","PA",42,"Dormont"
"XtN9tcefxJtubhUSH_Xg3g","Chicken Latino","155 21st St
Strip District
Pittsburgh, PA 15222","c(""Peruvian"", ""Latin American"", ""Restaurants"")","Pittsburgh","PA",93,"Strip District"
"LzQ6FWDvXfqG0gJwNzrkow","Korea Garden","414 Semple St
Oakland
Pittsburgh, PA 15213","c(""Korean"", ""Restaurants"")","Pittsburgh","PA",52,"Oakland"
"fIgdMuoK7msC_68arzVV8w","Sweet Basil and La Filipiniana","5321 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Thai"", ""Asian Fusion"", ""Filipino"", ""Restaurants"")","Pittsburgh","PA",4,"Lawrenceville"
"MEgNULnEYQ40EDxkTpfHxw","Make Your Mark","6736 Reynolds St
Point Breeze
Pittsburgh, PA 15206","c(""Food"", ""Coffee & Tea"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",33,"Point Breeze"
"tanI1kq7vk8zGiNjUCtw0Q","Taiwan Cafe","3725 Forbes Ave
Oakland
Pittsburgh, PA 15213","c(""Taiwanese"", ""Restaurants"")","Pittsburgh","PA",33,"Oakland"
"CDuxCxTiuGXC6saLoywymQ","Joseph Tambellini Restaurant","5701 Bryant St
Highland Park
Pittsburgh, PA 15206","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",58,"Highland Park"
"3Iv8lruEzrPVw8RR6I8ybg","The Bar 2132","2132 E Carson St
South Side
Pittsburgh, PA 15203","c(""Burgers"", ""Bars"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",7,"South Side"
"YOUrmCyxYlWFhc1Fph6s1w","Pizzutti's Restaurant","709 Bellefonte St
Shadyside
Pittsburgh, PA 15232","c(""Restaurants"", ""Pizza"", ""Italian"")","Pittsburgh","PA",28,"Shadyside"
"sXHNpYEp4ZpK-6FdR3KsuQ","Amani Coffee House & Cafe","507 Foreland St
North Side
Pittsburgh, PA 15212","c(""Food"", ""Coffee & Tea"", ""Cafes"", ""Restaurants"")","Pittsburgh","PA",8,"North Side"
"NczaqzFtDId9GmVTy2GWHg","The Hop House","2749 Noblestown Rd
West End
Pittsburgh, PA 15205","c(""Arts & Entertainment"", ""American (Traditional)"", ""Music Venues"", ""Bars"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",30,"West End"
"wZ4MkX8tboQBtXmoPOmRew","Palomino","444 Liberty Ave
Downtown
Pittsburgh, PA 15289","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",11,"Downtown"
"dXPQDQLHzcExUDZV_dcAGA","Primanti Bros","4501 Steubenville Pike
Pittsburgh, PA 15205","c(""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",43,"character(0)"
"OsSzOLKcTbL00f2TQb12cQ","Tana Ethiopian Cuisine","5929 Baum Blvd
East Liberty
Pittsburgh, PA 15206","c(""Ethiopian"", ""Restaurants"")","Pittsburgh","PA",64,"East Liberty"
"cTrEkyZXz4gBDOdN8vsRlQ","Piccolo Forno","3801 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Restaurants"", ""Pizza"", ""Italian"")","Pittsburgh","PA",207,"Lawrenceville"
"89sSMLp-yLqdYqOEPXvkjg","Steel City Rib House","220 N Highland Ave
East Liberty
Pittsburgh, PA 15206","c(""Barbeque"", ""Restaurants"")","Pittsburgh","PA",4,"East Liberty"
"hGmXzJuycc9ecFPPddfTEw","Thai Gourmet","4505 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Thai"", ""Restaurants"")","Pittsburgh","PA",85,"Bloomfield"
"_ji6oh2RwfOOt0jMznT5wg","Crepes Parisiennes","207 S Craig St
Oakland
Pittsburgh, PA 15213","c(""Food"", ""Desserts"", ""Creperies"", ""Restaurants"")","Pittsburgh","PA",57,"Oakland"
"Ewum0uSpxz5XGlXHGmzqeQ","Cambod-Ican Kitchen","1701 E Carson St
South Side
Pittsburgh, PA 15201","c(""Asian Fusion"", ""Cambodian"", ""Restaurants"")","Pittsburgh","PA",58,"South Side"
"b1NrEJv3vApVbtpybxYuOg","Lucci's Pizza and Pasta","1900 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",28,"Squirrel Hill"
"vGqquKUhtzw3hosrYfxf4A","Wai Wai Chinese Cuisine","4717 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",65,"Bloomfield"
"BAI4kpesOp539n1EBZxObg","Atria's Restaurant and Tavern","1374 Freeport Rd
Pittsburgh, PA 15238","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",13,"character(0)"
"v6HiAVLwKiXZ9Yqvd4ubNg","Jerome Bettis Grille 36","393 N Shore Dr
North Side
Pittsburgh, PA 15212","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",138,"North Side"
"7FhtgC9MKNfoeKaTFbWj5w","Mr Willie's BBQ","2121 Murray Ave
Squirrel Hill
Pittsburgh, PA 15289","c(""Soul Food"", ""Southern"", ""Barbeque"", ""Restaurants"")","Pittsburgh","PA",6,"Squirrel Hill"
"JdHSfjXWD5aRZbfefo6Ccg","Mineo's Pizza","2350 Noblestown Rd
West End
Pittsburgh, PA 15205","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",8,"West End"
"rawMwd19q66KSH7GYfV_Sg","Qdoba","2777 E Carson St
South Side
Pittsburgh, PA 15203","c(""Mexican"", ""Restaurants"")","Pittsburgh","PA",15,"South Side"
"AJ_tIT3N1SLLmlphsc94BA","Nine On Nine","900 Penn Ave
Downtown
Pittsburgh, PA 15222","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",89,"Downtown"
"_mEG7lN5dmuEg4tnpUyALw","Skibo Cafe","5000 Forbes Ave
2nd Fl
Squirrel Hill
Pittsburgh, PA 15213","c(""Cafes"", ""American (Traditional)"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",9,"Squirrel Hill"
"7mvqKlv1ZGeWIC-3aV1GGA","Si Senor","600 Grant St
1st Fl
Downtown
Pittsburgh, PA 15213","Restaurants","Pittsburgh","PA",4,"Downtown"
"Cko88SO9YEsg8jZEXke81w","Tandoor Indian Grill","4519 Centre Ave
Oakland
Pittsburgh, PA 15213","c(""Indian"", ""Restaurants"")","Pittsburgh","PA",21,"Oakland"
"nvXm5PONfiVm-X8eI1kvJg","Dozen Bake Shop","3511 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Bakeries"", ""Food"", ""Cafes"", ""Restaurants"")","Pittsburgh","PA",66,"Lawrenceville"
"1arFPq3HVIPnGkIVw6RAJw","Primanti Brothers at PNC Park","115 Federal St
North Side
Pittsburgh, PA 15212","c(""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",10,"North Side"
"C2pNVdcFl2AdkU9Ual8Z0A","Kiva Han","420 S Craig St
Oakland
Pittsburgh, PA 15289","c(""Food"", ""Coffee & Tea"", ""Vegetarian"", ""Restaurants"")","Pittsburgh","PA",34,"Oakland"
"BOrQiUsbnYUM800ohW0Ofw","Little Nipper's Pizza II","216 N Craig St
Oakland
Pittsburgh, PA 15213","c(""Italian"", ""Pizza"", ""Restaurants"")","Pittsburgh","PA",27,"Oakland"
"aHerF5k5pkMDTdNSpIdTyw","Bona Terra Restaurant","908 Main St
Sharpsburg
Pittsburgh, PA 15215","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",27,"Sharpsburg"
"YiJbDWMD7vv52p1mkTYM4w","Mantini's Woodfired","1209 E Carson St
South Side
Pittsburgh, PA 15203","c(""Steakhouses"", ""Restaurants"")","Pittsburgh","PA",15,"South Side"
"Zg5JB5GBqhmxt9W7tFKN7w","The Library","2304 E Carson St
South Side
Pittsburgh, PA 15203","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",118,"South Side"
"1uPTCXmcAVujpLs1ieLUzg","Little Tokyo Bistro","2122 E Carson St
South Side
Pittsburgh, PA 15203","c(""Sushi Bars"", ""Restaurants"")","Pittsburgh","PA",61,"South Side"
"VKtZk23K28Rp_9ku70zCrQ","Sree's Indian Truck","Margaret Morrison St
Squirrel Hill
Pittsburgh, PA 15213","c(""Indian"", ""Food Stands"", ""Restaurants"")","Pittsburgh","PA",4,"Squirrel Hill"
"nLTV6CNMZaPeV62T5PF_LA","La Casa","5884 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232","c(""Tapas Bars"", ""Wine Bars"", ""Bars"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",45,"Shadyside"
"DGOlhi2qIxet3t96y3niXw","Golden Palace Buffet","647 Smithfield St
Downtown
Pittsburgh, PA 15222","c(""Buffets"", ""Chinese"", ""Restaurants"")","Pittsburgh","PA",16,"Downtown"
"I9IDCNPrOvJYavtsH936cA","Fernando's","2 PPG Pl Food Ct
Downtown
Pittsburgh, PA 15222","c(""Fast Food"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",6,"Downtown"
"5TBOg9Rf47SECB8gTNGqeQ","Pizza Sola","6004 Penn Cir S
Shadyside
Pittsburgh, PA 15206","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",62,"Shadyside"
"cc4BvGK8eRu-fFE4GK3vSQ","Tamarind Savoring India","2101 Greentree Rd
Pittsburgh, PA 15220","c(""Indian"", ""Restaurants"")","Pittsburgh","PA",60,"character(0)"
"ttCWIiHpoiuZX96D2KbNaQ","Steel City Diner","961 Liberty Ave
Downtown
Pittsburgh, PA 15289","c(""Fast Food"", ""Diners"", ""Restaurants"")","Pittsburgh","PA",4,"Downtown"
"HSSjkJ3wKQ0AqTzVHDpHWQ","Quiznos Subs","300 S Craig St
Oakland
Pittsburgh, PA 15213","c(""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",13,"Oakland"
"OGRdRr9rjsXGChCsK7vfXw","Subway","418 S Craig St.
Oakland
Pittsburgh, PA 15213","c(""Fast Food"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",13,"Oakland"
"AuhN2byA2Cyn-uzWD-pJxw","Chipotle Mexican Grill","3619 Forbes Ave
Oakland
Pittsburgh, PA 15213","c(""Fast Food"", ""Mexican"", ""Restaurants"")","Pittsburgh","PA",31,"Oakland"
"14gY1iJ-KRnERxHj4ONasA","Giovanni's Pizza & Pasta","123 6th St
Downtown
Pittsburgh, PA 15222","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",54,"Downtown"
"A-7LUuRxyWAvX5IuUg6A7A","Leena's Food","121 Oakland Ave
Oakland
Pittsburgh, PA 15289","c(""Greek"", ""Mediterranean"", ""Middle Eastern"", ""Restaurants"")","Pittsburgh","PA",30,"Oakland"
"MonRZXpZ1vbBtw-q9bfGug","Bloomfield Bridge Tavern","4412 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Dive Bars"", ""Polish"", ""Bars"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",62,"Bloomfield"
"uE13Va-lX7jqshs5NSzQvQ","Richard Chen","5996 Penn Circle South, Suite D-101
Shadyside
Pittsburgh, PA 15206","c(""Asian Fusion"", ""Restaurants"")","Pittsburgh","PA",13,"Shadyside"
"GdBt4l0XBGWmSo9PfORemA","Pita Pit","2763 E Carson St
Unit C-105
South Side
Pittsburgh, PA 15203","c(""Greek"", ""Mediterranean"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",13,"South Side"
"poMD_c9x8rKnKPKVL5QdLg","Taza 21","1827 Murray Ave
Squirrel Hill
Pittsburgh, PA 15289","c(""Middle Eastern"", ""Restaurants"")","Pittsburgh","PA",48,"Squirrel Hill"
"xLHoIzaExmTif3Bc5rgJFA","Il Mercato","2349 Railroad St
Strip District
Pittsburgh, PA 15222","c(""Seafood"", ""Bars"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",3,"Strip District"
"eZ9ryX8Ij8Ha4DGLteCK2g","Pacific Ring","1900 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Sushi Bars"", ""Dim Sum"", ""Chinese"", ""Restaurants"")","Pittsburgh","PA",13,"Squirrel Hill"
"b54fyOfHMQjxQ2YTomykvw","Folino's Ristorante","1719 E Carson St
South Side
Pittsburgh, PA 15203","c(""Breakfast & Brunch"", ""Diners"", ""Restaurants"")","Pittsburgh","PA",7,"South Side"
"feQYxrwOTfUioQmiY_USew","Bites and Brews","5750 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",71,"Shadyside"
